Feature,LIME Weight,Predicted Close t+1,Date_dt,Model,Ticker,Scope,Date
Close_t-1,1571.469078710646,1571.469078710646,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-0,1496.5001870955487,1496.5001870955487,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-2,1393.7878168702352,1393.7878168702352,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-3,1163.9400463920626,1163.9400463920626,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-4,954.3805741991303,954.3805741991303,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-5,805.4365915776852,805.4365915776852,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-6,627.2330867785275,627.2330867785275,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Volume_t-46,594.9301793512077,594.9301793512077,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-7,539.682031888215,539.682031888215,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-8,444.44320540323764,444.44320540323764,2021-07-05,Deep Learning LSTM,BTC,1 day ahead,2021-07-05
Close_t-1,1543.3625540972928,1543.3625540972928,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-0,1476.3943083739127,1476.3943083739127,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-2,1389.7302447432937,1389.7302447432937,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-3,1155.5319398853862,1155.5319398853862,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-4,935.8434353785949,935.8434353785949,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-5,759.8057438372246,759.8057438372246,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-6,651.8657483757872,651.8657483757872,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Volume_t-47,558.3171155524483,558.3171155524483,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-7,543.6788379523924,543.6788379523924,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-8,465.35671946166514,465.35671946166514,2021-07-06,Deep Learning LSTM,BTC,1 day ahead,2021-07-06
Close_t-1,1543.1318975684796,1543.1318975684796,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-0,1476.261949464738,1476.261949464738,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-2,1385.1464797963515,1385.1464797963515,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-3,1160.0476769722388,1160.0476769722388,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-4,941.0256181064195,941.0256181064195,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-5,773.5766877445947,773.5766877445947,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-6,623.211769294202,623.211769294202,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Volume_t-48,555.256061034733,555.256061034733,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-7,518.268986058083,518.268986058083,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-8,473.16835039992367,473.16835039992367,2021-07-07,Deep Learning LSTM,BTC,1 day ahead,2021-07-07
Close_t-1,1560.8082748507816,1560.8082748507816,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-0,1489.343528726146,1489.343528726146,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-2,1399.76826706347,1399.76826706347,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-3,1150.7081128938298,1150.7081128938298,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-4,927.2657079911585,927.2657079911585,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-5,742.2109589030701,742.2109589030701,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-6,629.3843075908526,629.3843075908526,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-7,521.4213865000721,521.4213865000721,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Volume_t-49,517.9521137533781,517.9521137533781,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-8,451.7252551309164,451.7252551309164,2021-07-08,Deep Learning LSTM,BTC,1 day ahead,2021-07-08
Close_t-1,1528.6564726135764,1528.6564726135764,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-0,1449.0500607859472,1449.0500607859472,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-2,1369.8477595172449,1369.8477595172449,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-3,1137.952888496856,1137.952888496856,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-4,922.8541657173943,922.8541657173943,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-5,763.0266345438906,763.0266345438906,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-6,621.9565505778249,621.9565505778249,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Volume_t-50,509.141421623524,509.141421623524,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-7,499.3529181635439,499.3529181635439,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-8,449.51141401537376,449.51141401537376,2021-07-09,Deep Learning LSTM,BTC,1 day ahead,2021-07-09
Close_t-1,1509.9812800528985,1509.9812800528985,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-0,1447.2568034135431,1447.2568034135431,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-2,1364.782018957767,1364.782018957767,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-3,1132.6159947736203,1132.6159947736203,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-4,900.5191157434679,900.5191157434679,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-5,753.7426072260868,753.7426072260868,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-6,615.7286808575919,615.7286808575919,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-7,514.8297964834874,514.8297964834874,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Volume_t-51,505.83682594806083,505.83682594806083,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-8,451.23856233344895,451.23856233344895,2021-07-10,Deep Learning LSTM,BTC,1 day ahead,2021-07-10
Close_t-1,1531.6461527010542,1531.6461527010542,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-0,1467.2084428374415,1467.2084428374415,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-2,1386.3675862669793,1386.3675862669793,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-3,1147.578498994744,1147.578498994744,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-4,927.2419662836617,927.2419662836617,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-5,717.7254406369493,717.7254406369493,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-6,597.1041510568876,597.1041510568876,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-7,497.6743922213673,497.6743922213673,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Volume_t-52,481.2561866647594,481.2561866647594,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-8,434.4424542408388,434.4424542408388,2021-07-11,Deep Learning LSTM,BTC,1 day ahead,2021-07-11
Close_t-1,1521.0119512130448,1521.0119512130448,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-0,1442.3594321227874,1442.3594321227874,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-2,1362.313141824798,1362.313141824798,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-3,1112.243147244948,1112.243147244948,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-4,918.1463960174508,918.1463960174508,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-5,721.2074794173448,721.2074794173448,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-6,595.9922513805675,595.9922513805675,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-7,520.0919532772407,520.0919532772407,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Volume_t-53,492.4255616294855,492.4255616294855,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-8,424.35300970963334,424.35300970963334,2021-07-12,Deep Learning LSTM,BTC,1 day ahead,2021-07-12
Close_t-1,1519.9374916233955,1519.9374916233955,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-0,1440.2227401625948,1440.2227401625948,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-2,1366.3929400653412,1366.3929400653412,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-3,1136.8334741412355,1136.8334741412355,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-4,889.6116656319945,889.6116656319945,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-5,710.6630256700989,710.6630256700989,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-6,580.8016044272825,580.8016044272825,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-7,483.9627231891256,483.9627231891256,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Volume_t-54,459.4656785585561,459.4656785585561,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-8,421.0317685824179,421.0317685824179,2021-07-13,Deep Learning LSTM,BTC,1 day ahead,2021-07-13
Close_t-1,1500.7248850620222,1500.7248850620222,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-0,1424.4906018830236,1424.4906018830236,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-2,1349.8879410094066,1349.8879410094066,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-3,1105.526435667022,1105.526435667022,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-4,887.7163002397206,887.7163002397206,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-5,724.8955210067551,724.8955210067551,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-6,585.5416114021846,585.5416114021846,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-7,476.8118235797311,476.8118235797311,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Volume_t-55,428.5722659409835,428.5722659409835,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-8,423.88639517707196,423.88639517707196,2021-07-14,Deep Learning LSTM,BTC,1 day ahead,2021-07-14
Close_t-1,1491.4860406104563,1491.4860406104563,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-0,1399.5974551145503,1399.5974551145503,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-2,1338.052355744793,1338.052355744793,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-3,1112.197939629864,1112.197939629864,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-4,902.3010991089179,902.3010991089179,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-5,731.700982432603,731.700982432603,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-6,584.7893327133258,584.7893327133258,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-7,485.9846913140368,485.9846913140368,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Volume_t-56,439.5857202288123,439.5857202288123,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-8,424.4551247419471,424.4551247419471,2021-07-15,Deep Learning LSTM,BTC,1 day ahead,2021-07-15
Close_t-1,1496.4092753426992,1496.4092753426992,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-0,1429.7294222460378,1429.7294222460378,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-2,1324.4689651594547,1324.4689651594547,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-3,1107.876250532029,1107.876250532029,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-4,893.7416966196662,893.7416966196662,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-5,721.9956083866582,721.9956083866582,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-6,572.4794855137833,572.4794855137833,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-7,458.8430729555846,458.8430729555846,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Volume_t-57,418.0666929805063,418.0666929805063,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-8,387.55427441069537,387.55427441069537,2021-07-16,Deep Learning LSTM,BTC,1 day ahead,2021-07-16
Close_t-1,1467.8852841247494,1467.8852841247494,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-0,1403.7533164732217,1403.7533164732217,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-2,1315.353894430993,1315.353894430993,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-3,1083.4825188099921,1083.4825188099921,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-4,892.4248187606667,892.4248187606667,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-5,699.3900285053868,699.3900285053868,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-6,578.7043660531409,578.7043660531409,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-7,465.44416362625174,465.44416362625174,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Volume_t-58,410.97268462769875,410.97268462769875,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-8,406.04173318357783,406.04173318357783,2021-07-17,Deep Learning LSTM,BTC,1 day ahead,2021-07-17
Close_t-1,1486.8517253966274,1486.8517253966274,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-0,1412.6797892016323,1412.6797892016323,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-2,1319.841939118308,1319.841939118308,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-3,1089.3111495726641,1089.3111495726641,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-4,872.7450335328706,872.7450335328706,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-5,689.4362057577591,689.4362057577591,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-6,577.2951072554553,577.2951072554553,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-7,487.75058996052314,487.75058996052314,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Volume_t-59,408.52533716171087,408.52533716171087,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-8,402.17374085529445,402.17374085529445,2021-07-18,Deep Learning LSTM,BTC,1 day ahead,2021-07-18
Close_t-1,1498.2974850814685,1498.2974850814685,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-0,1420.0068886144043,1420.0068886144043,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-2,1324.5095234714656,1324.5095234714656,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-3,1084.086788275323,1084.086788275323,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-4,887.5026309840135,887.5026309840135,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-5,712.6054616577418,712.6054616577418,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-6,543.3837537073599,543.3837537073599,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-7,450.9329465675967,450.9329465675967,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-8,390.7091565185694,390.7091565185694,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-9,337.54478201806955,337.54478201806955,2021-07-19,Deep Learning LSTM,BTC,1 day ahead,2021-07-19
Close_t-1,1479.2761547159262,1479.2761547159262,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-0,1384.4318767732525,1384.4318767732525,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-2,1303.4955846606738,1303.4955846606738,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-3,1072.7897269830205,1072.7897269830205,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-4,861.8134625993323,861.8134625993323,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-5,695.5523866364435,695.5523866364435,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-6,548.4239191587618,548.4239191587618,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-7,459.22985398300887,459.22985398300887,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-8,394.11683689598095,394.11683689598095,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-9,330.65380600800705,330.65380600800705,2021-07-20,Deep Learning LSTM,BTC,1 day ahead,2021-07-20
Close_t-1,1467.2066275494503,1467.2066275494503,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-0,1397.9425036359123,1397.9425036359123,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-2,1303.04076957408,1303.04076957408,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-3,1072.6514120418765,1072.6514120418765,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-4,865.060869942841,865.060869942841,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-5,687.2725399269539,687.2725399269539,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-6,552.6003814505488,552.6003814505488,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-7,452.098279381881,452.098279381881,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-8,380.55331477819357,380.55331477819357,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-9,334.5214364161261,334.5214364161261,2021-07-21,Deep Learning LSTM,BTC,1 day ahead,2021-07-21
Close_t-1,1471.3344491171308,1471.3344491171308,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-0,1405.8326227812233,1405.8326227812233,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-2,1295.3929133814377,1295.3929133814377,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-3,1080.1861383314922,1080.1861383314922,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-4,869.228068913072,869.228068913072,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-5,684.1795772070501,684.1795772070501,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-6,549.0613699547578,549.0613699547578,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-7,457.74814334166564,457.74814334166564,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-8,385.2398968627064,385.2398968627064,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-9,340.66162335789784,340.66162335789784,2021-07-22,Deep Learning LSTM,BTC,1 day ahead,2021-07-22
Close_t-1,1474.9961490579556,1474.9961490579556,2021-07-23,Deep Learning LSTM,BTC,1 day ahead,2021-07-23
Close_t-0,1410.2088169530498,1410.2088169530498,2021-07-23,Deep Learning LSTM,BTC,1 day ahead,2021-07-23
Close_t-2,1306.2116180795874,1306.2116180795874,2021-07-23,Deep Learning LSTM,BTC,1 day ahead,2021-07-23
