Date,High,Low,Volume,FVX,TNX,TYX,Gtrend,Close,Ticker
2018-10-01,234.14500427246094,226.94500732421875,1597500000,2.9600000381469727,3.0799999237060547,3.2320001125335693,27.0,230.76800537109375,ETH-USD
2018-10-02,231.16700744628906,225.83799743652344,1542080000,2.944000005722046,3.055999994277954,3.2070000171661377,27.0,227.18099975585938,ETH-USD
2018-10-03,226.45799255371094,213.9709930419922,1683930000,3.0239999294281006,3.1610000133514404,3.319000005722046,30.0,220.48899841308594,ETH-USD
2018-10-04,226.1479949951172,220.08999633789062,1479500000,3.053999900817871,3.197000026702881,3.3550000190734863,27.0,222.21800231933594,ETH-USD
2018-10-05,228.31900024414062,220.95700073242188,1547330000,3.071000099182129,3.2249999046325684,3.3949999809265137,27.0,227.6009979248047,ETH-USD
2018-10-06,227.92599487304688,224.24600219726562,1505070000,3.071000099182129,3.2249999046325684,3.3949999809265137,21.0,225.1199951171875,ETH-USD
2018-10-07,226.3699951171875,222.99600219726562,1470480000,3.071000099182129,3.2249999046325684,3.3949999809265137,21.0,226.11900329589844,ETH-USD
2018-10-08,230.76499938964844,224.5570068359375,1470740000,3.072999954223633,3.2330000400543213,3.4049999713897705,26.0,229.2550048828125,ETH-USD
2018-10-09,230.16099548339844,226.4010009765625,1405130000,3.056999921798706,3.2079999446868896,3.369999885559082,24.0,227.98199462890625,ETH-USD
2018-10-10,227.70700073242188,224.4949951171875,1384040000,3.059000015258789,3.2249999046325684,3.3980000019073486,28.0,225.7689971923828,ETH-USD
2018-10-11,225.61000061035156,189.2830047607422,2167620000,2.989000082015991,3.132999897003174,3.306999921798706,33.0,189.49899291992188,ETH-USD
2018-10-12,199.4010009765625,188.70700073242188,1487900000,2.99399995803833,3.1410000324249268,3.315999984741211,28.0,196.7270050048828,ETH-USD
2018-10-13,201.2790069580078,196.36399841308594,1167610000,2.99399995803833,3.1410000324249268,3.315999984741211,24.0,199.84100341796875,ETH-USD
2018-10-14,201.82699584960938,195.2429962158203,1169260000,2.99399995803833,3.1410000324249268,3.315999984741211,25.0,195.71499633789062,ETH-USD
2018-10-15,222.1179962158203,194.15899658203125,2865830000,3.0179998874664307,3.1630001068115234,3.3410000801086426,30.0,209.70399475097656,ETH-USD
2018-10-16,212.17300415039062,207.98399353027344,1532280000,3.0169999599456787,3.1559998989105225,3.3299999237060547,28.0,210.1199951171875,ETH-USD
2018-10-17,211.125,205.92799377441406,1444130000,3.0409998893737793,3.178999900817871,3.3459999561309814,27.0,207.08299255371094,ETH-USD
2018-10-18,208.47000122070312,201.7429962158203,1365860000,3.0239999294281006,3.174999952316284,3.3589999675750732,28.0,203.3520050048828,ETH-USD
2018-10-19,204.66299438476562,201.843994140625,1264480000,3.052000045776367,3.197999954223633,3.384000062942505,27.0,203.7270050048828,ETH-USD
2018-10-20,206.2220001220703,203.0850067138672,1238780000,3.052000045776367,3.197999954223633,3.384000062942505,20.0,205.42999267578125,ETH-USD
2018-10-21,208.15499877929688,204.62100219726562,1190300000,3.052000045776367,3.197999954223633,3.384000062942505,23.0,205.14199829101562,ETH-USD
2018-10-22,206.9320068359375,203.3769989013672,1328980000,3.0480000972747803,3.196000099182129,3.382999897003174,24.0,204.04400634765625,ETH-USD
2018-10-23,205.1510009765625,201.91099548339844,1237490000,3.009000062942505,3.1659998893737793,3.364000082015991,27.0,204.33599853515625,ETH-USD
2018-10-24,205.58099365234375,203.35400390625,1102220000,2.9639999866485596,3.124000072479248,3.3459999561309814,25.0,203.8520050048828,ETH-USD
2018-10-25,204.1320037841797,201.822998046875,1102900000,2.9800000190734863,3.135999917984009,3.3459999561309814,24.0,202.718994140625,ETH-USD
2018-10-26,204.77999877929688,201.55099487304688,1161310000,2.9070000648498535,3.0769999027252197,3.316999912261963,22.0,203.32899475097656,ETH-USD
2018-10-27,206.08200073242188,203.12600708007812,1084810000,2.9070000648498535,3.0769999027252197,3.316999912261963,19.0,204.2100067138672,ETH-USD
2018-10-28,205.91900634765625,203.5229949951172,1139140000,2.9070000648498535,3.0769999027252197,3.316999912261963,22.0,205.36599731445312,ETH-USD
2018-10-29,205.5970001220703,195.73399353027344,1517230000,2.9189999103546143,3.0869998931884766,3.3289999961853027,25.0,197.2469940185547,ETH-USD
2018-10-30,198.1219940185547,196.3509979248047,1363500000,2.938999891281128,3.109999895095825,3.3559999465942383,25.0,197.55599975585938,ETH-USD
2018-10-31,198.33799743652344,196.531005859375,1442380000,2.986999988555908,3.1589999198913574,3.4019999504089355,25.0,197.38099670410156,ETH-USD
2018-11-01,203.75399780273438,197.3280029296875,1336700000,2.9679999351501465,3.1440000534057617,3.38700008392334,24.0,198.8719940185547,ETH-USD
2018-11-02,201.2689971923828,198.7550048828125,1451870000,3.0380001068115234,3.2139999866485596,3.453000068664551,26.0,200.63499450683594,ETH-USD
2018-11-03,200.74000549316406,199.52499389648438,1307150000,3.0380001068115234,3.2139999866485596,3.453000068664551,27.0,200.18600463867188,ETH-USD
2018-11-04,211.27200317382812,198.98599243164062,1749300000,3.0380001068115234,3.2139999866485596,3.453000068664551,27.0,207.48599243164062,ETH-USD
2018-11-05,210.81900024414062,206.572998046875,1613510000,3.0260000228881836,3.2009999752044678,3.431999921798706,31.0,209.09100341796875,ETH-USD
2018-11-06,218.45199584960938,207.8939971923828,1856940000,3.049999952316284,3.2139999866485596,3.4260001182556152,26.0,218.45199584960938,ETH-USD
2018-11-07,221.65199279785156,216.79600524902344,1927830000,3.061000108718872,3.2130000591278076,3.424999952316284,29.0,217.18299865722656,ETH-USD
2018-11-08,218.33799743652344,212.19900512695312,1769080000,3.0899999141693115,3.2339999675750732,3.427000045776367,30.0,212.2310028076172,ETH-USD
2018-11-09,213.3159942626953,209.51499938964844,1554750000,3.0439999103546143,3.188999891281128,3.3919999599456787,28.0,210.07400512695312,ETH-USD
2018-11-10,213.85699462890625,209.80499267578125,1377760000,3.0439999103546143,3.188999891281128,3.3919999599456787,27.0,212.5330047607422,ETH-USD
2018-11-11,212.99899291992188,208.8679962158203,1501600000,3.0439999103546143,3.188999891281128,3.3919999599456787,23.0,211.33999633789062,ETH-USD
2018-11-12,212.6230010986328,208.9239959716797,1452380000,3.0390000343322754,3.186000108718872,3.38700008392334,25.0,210.41799926757812,ETH-USD
2018-11-13,210.51499938964844,206.13499450683594,1610260000,2.986999988555908,3.1449999809265137,3.367000102996826,25.0,206.8260040283203,ETH-USD
2018-11-14,207.0449981689453,174.08399963378906,2595330000,2.9519999027252197,3.119999885559082,3.3540000915527344,34.0,181.39700317382812,ETH-USD
2018-11-15,184.25100708007812,170.18899536132812,2638410000,2.944999933242798,3.118000030517578,3.368000030517578,35.0,180.80599975585938,ETH-USD
2018-11-16,181.35000610351562,173.12600708007812,2015330000,2.8940000534057617,3.0739998817443848,3.3269999027252197,30.0,175.177001953125,ETH-USD
2018-11-17,175.8509979248047,172.86900329589844,1832800000,2.8940000534057617,3.0739998817443848,3.3269999027252197,24.0,174.00100708007812,ETH-USD
2018-11-18,179.15199279785156,174.1750030517578,1810920000,2.8940000534057617,3.0739998817443848,3.3269999027252197,23.0,177.06700134277344,ETH-USD
2018-11-19,177.1790008544922,147.8509979248047,2745160000,2.865999937057495,3.056999921798706,3.315999984741211,37.0,149.1750030517578,ETH-USD
2018-11-20,151.2530059814453,126.36000061035156,3134410000,2.869999885559082,3.0480000972747803,3.305000066757202,45.0,130.33900451660156,ETH-USD
2018-11-21,138.88999938964844,125.75800323486328,2685930000,2.890000104904175,3.061000108718872,3.311000108718872,38.0,136.7010040283203,ETH-USD
2018-11-22,137.74000549316406,126.70600128173828,1792150000,2.890000104904175,3.061000108718872,3.311000108718872,30.0,126.70600128173828,ETH-USD
2018-11-23,127.02799987792969,119.55899810791016,1998010000,2.880000114440918,3.053999900817871,3.309999942779541,32.0,123.2959976196289,ETH-USD
2018-11-24,126.78800201416016,110.82499694824219,1800960000,2.880000114440918,3.053999900817871,3.309999942779541,26.0,113.49400329589844,ETH-USD
2018-11-25,118.88099670410156,101.7699966430664,2466750000,2.880000114440918,3.053999900817871,3.309999942779541,39.0,116.44999694824219,ETH-USD
2018-11-26,118.20099639892578,104.89299774169922,2139490000,2.9000000953674316,3.072000026702881,3.319999933242798,35.0,108.33499908447266,ETH-USD
2018-11-27,111.84200286865234,102.4520034790039,2320010000,2.884999990463257,3.055000066757202,3.319000005722046,35.0,110.01000213623047,ETH-USD
2018-11-28,126.0479965209961,110.197998046875,2673470000,2.8559999465942383,3.0439999103546143,3.3289999961853027,32.0,122.43800354003906,ETH-USD
2018-11-29,123.22972106933594,115.29769134521484,2196099151,2.8550000190734863,3.0350000858306885,3.328000068664551,29.0,117.54264831542969,ETH-USD
2018-11-30,119.42376708984375,111.74496459960938,2020748396,2.8450000286102295,3.013000011444092,3.311000108718872,24.0,113.17141723632812,ETH-USD
2018-12-01,120.8414535522461,111.61912536621094,2131475768,2.8450000286102295,3.013000011444092,3.311000108718872,21.0,118.63555908203125,ETH-USD
2018-12-02,120.56204986572266,116.092041015625,1856199149,2.8450000286102295,3.013000011444092,3.311000108718872,21.0,116.38890075683594,ETH-USD
2018-12-03,116.61906433105469,107.41565704345703,1772756193,2.8389999866485596,2.992000102996826,3.2780001163482666,29.0,108.92501831054688,ETH-USD
2018-12-04,113.14291381835938,107.40271759033203,1748116495,2.7990000247955322,2.9240000247955322,3.177999973297119,27.0,110.21418762207031,ETH-USD
2018-12-05,110.5986099243164,102.47555541992188,1990157607,2.7990000247955322,2.9240000247955322,3.177999973297119,30.0,102.47555541992188,ETH-USD
2018-12-06,104.1034927368164,91.76105499267578,2310716932,2.747999906539917,2.875999927520752,3.135999917984009,36.0,91.76105499267578,ETH-USD
2018-12-07,96.08984375,83.46971893310547,2554304530,2.696000099182129,2.8499999046325684,3.1429998874664307,42.0,93.29456329345703,ETH-USD
2018-12-08,97.05988311767578,86.82566833496094,1855759401,2.696000099182129,2.8499999046325684,3.1429998874664307,29.0,92.15963745117188,ETH-USD
2018-12-09,98.90003204345703,91.03128051757812,1875567180,2.696000099182129,2.8499999046325684,3.1429998874664307,27.0,95.14205932617188,ETH-USD
2018-12-10,96.2573013305664,90.65425109863281,1756437577,2.7090001106262207,2.8559999465942383,3.128999948501587,29.0,91.68565368652344,ETH-USD
2018-12-11,92.7823257446289,87.68840789794922,1707497898,2.744999885559082,2.878999948501587,3.128999948501587,31.0,88.94530487060547,ETH-USD
2018-12-12,92.24055480957031,88.26355743408203,1533050103,2.765000104904175,2.9059998989105225,3.1480000019073486,27.0,90.59329986572266,ETH-USD
2018-12-13,91.11160278320312,85.518310546875,1754475622,2.75600004196167,2.9110000133514404,3.1630001068115234,29.0,86.53931427001953,ETH-USD
2018-12-14,87.14494323730469,83.22647857666016,1651491877,2.7290000915527344,2.8910000324249268,3.1429998874664307,28.0,84.30829620361328,ETH-USD
2018-12-15,85.34274291992188,82.82988739013672,1496176898,2.7290000915527344,2.8910000324249268,3.1429998874664307,26.0,84.44081115722656,ETH-USD
2018-12-16,87.56812286376953,84.46940612792969,1565817037,2.7290000915527344,2.8910000324249268,3.1429998874664307,25.0,85.26210021972656,ETH-USD
2018-12-17,96.8050537109375,85.38211059570312,2101453024,2.693000078201294,2.8570001125335693,3.114000082015991,28.0,95.13382720947266,ETH-USD
2018-12-18,101.32023620605469,92.96852111816406,2277514076,2.6559998989105225,2.825000047683716,3.0789999961853027,28.0,101.11245727539062,ETH-USD
2018-12-19,108.54905700683594,100.69145965576172,2456482115,2.627000093460083,2.7780001163482666,3.015000104904175,31.0,101.2685775756836,ETH-USD
2018-12-20,117.17012786865234,100.63996124267578,3063842618,2.6530001163482666,2.7890000343322754,3.01200008392334,30.0,116.21687316894531,ETH-USD
2018-12-20,117.17012786865234,100.63996124267578,3063842618,2.6530001163482666,2.7890000343322754,3.01200008392334,19.0,116.21687316894531,ETH-USD
2018-12-21,119.09416198730469,107.58479309082031,2632539990,2.6419999599456787,2.7920000553131104,3.0280001163482666,17.0,109.49623107910156,ETH-USD
2018-12-22,116.7594985961914,107.50316619873047,2338772939,2.6419999599456787,2.7920000553131104,3.0280001163482666,16.0,116.7594985961914,ETH-USD
2018-12-23,133.07530212402344,117.27389526367188,3579715061,2.6419999599456787,2.7920000553131104,3.0280001163482666,25.0,130.7652587890625,ETH-USD
2018-12-24,157.668701171875,130.64166259765625,4370343387,2.5810000896453857,2.749000072479248,3.003000020980835,30.0,140.23800659179688,ETH-USD
2018-12-25,140.99758911132812,125.11328887939453,3298280609,2.5810000896453857,2.749000072479248,3.003000020980835,21.0,129.84434509277344,ETH-USD
2018-12-26,136.67724609375,126.29290771484375,2720469126,2.63700008392334,2.796999931335449,3.0480000972747803,18.0,131.86563110351562,ETH-USD
2018-12-27,132.67706298828125,115.65010070800781,2612804378,2.5899999141693115,2.743000030517578,3.0299999713897705,19.0,116.57591247558594,ETH-USD
2018-12-28,137.6470184326172,115.69313049316406,3130201009,2.572999954223633,2.7360000610351562,3.0420000553131104,20.0,137.6470184326172,ETH-USD
2018-12-29,147.03433227539062,134.57017517089844,3169029972,2.572999954223633,2.7360000610351562,3.0420000553131104,19.0,138.01834106445312,ETH-USD
2018-12-30,140.6890869140625,133.98233032226562,2660086834,2.572999954223633,2.7360000610351562,3.0420000553131104,17.0,139.8594512939453,ETH-USD
2018-12-31,140.18115234375,132.51939392089844,2358360234,2.509999990463257,2.686000108718872,3.0199999809265137,15.0,133.36825561523438,ETH-USD
2019-01-01,141.3975067138672,132.6507110595703,2258709868,2.509999990463257,2.686000108718872,3.0199999809265137,16.0,140.8194122314453,ETH-USD
2019-01-02,156.92913818359375,140.6509552001953,3328240369,2.503000020980835,2.6610000133514404,2.9820001125335693,27.0,155.0476837158203,ETH-USD
2019-01-03,155.86305236816406,147.1983642578125,2676164880,2.368000030517578,2.553999900817871,2.9000000953674316,27.0,149.135009765625,ETH-USD
2019-01-04,156.8789825439453,147.9071044921875,3126192535,2.4820001125335693,2.6589999198913574,2.9739999771118164,25.0,154.58193969726562,ETH-USD
2019-01-05,160.82489013671875,154.33741760253906,3338211928,2.4820001125335693,2.6589999198913574,2.9739999771118164,24.0,155.6385955810547,ETH-USD
2019-01-06,159.37144470214844,152.08592224121094,3231294371,2.4820001125335693,2.6589999198913574,2.9739999771118164,20.0,157.74620056152344,ETH-USD
2019-01-07,158.45042419433594,151.15072631835938,2712108388,2.5190000534057617,2.681999921798706,2.9779999256134033,23.0,151.69921875,ETH-USD
2019-01-08,153.6257781982422,148.66954040527344,2459808140,2.571000099182129,2.7160000801086426,2.993000030517578,26.0,150.35963439941406,ETH-USD
2019-01-09,153.62225341796875,150.2883758544922,2369241197,2.559000015258789,2.7279999256134033,3.0239999294281006,22.0,150.80311584472656,ETH-USD
2019-01-10,152.1482696533203,126.52937316894531,3397734456,2.559000015258789,2.7309999465942383,3.0510001182556152,23.0,128.62518310546875,ETH-USD
2019-01-11,130.1659393310547,125.24494171142578,2667585234,2.5250000953674316,2.7009999752044678,3.0369999408721924,20.0,127.54832458496094,ETH-USD
2019-01-12,128.66612243652344,125.4467544555664,2212109224,2.5250000953674316,2.7009999752044678,3.0369999408721924,18.0,125.9665298461914,ETH-USD
2019-01-13,126.26787567138672,116.08596801757812,2268263944,2.5250000953674316,2.7009999752044678,3.0369999408721924,19.0,116.8978042602539,ETH-USD
2019-01-14,130.8567352294922,116.96755981445312,2798085735,2.5290000438690186,2.7100000381469727,3.059999942779541,21.0,129.0687255859375,ETH-USD
2019-01-15,130.74356079101562,120.3115234375,2735449164,2.5269999504089355,2.7109999656677246,3.071000099182129,22.0,122.03271484375,ETH-USD
2019-01-16,127.11824798583984,121.44141387939453,2746469340,2.546999931335449,2.7309999465942383,3.0769999027252197,21.0,123.54706573486328,ETH-USD
2019-01-17,124.27072143554688,120.81703186035156,2594091285,2.571000099182129,2.749000072479248,3.0769999027252197,18.0,123.7419204711914,ETH-USD
2019-01-18,123.84169006347656,120.24189758300781,2305389800,2.618000030517578,2.7839999198913574,3.0980000495910645,16.0,121.01026153564453,ETH-USD
2019-01-19,125.90422821044922,121.1610336303711,3048261797,2.618000030517578,2.7839999198913574,3.0980000495910645,14.0,124.5190200805664,ETH-USD
2019-01-20,125.07038879394531,118.70232391357422,2964108269,2.618000030517578,2.7839999198913574,3.0980000495910645,13.0,119.4748306274414,ETH-USD
2019-01-21,119.71543884277344,116.15744018554688,2421720343,2.618000030517578,2.7839999198913574,3.0980000495910645,15.0,117.15785217285156,ETH-USD
2019-01-22,119.66434478759766,114.67668151855469,2552507405,2.566999912261963,2.7300000190734863,3.053999900817871,14.0,118.74755096435547,ETH-USD
2019-01-23,119.42279815673828,116.37664794921875,2556952198,2.5910000801086426,2.755000114440918,3.069000005722046,13.0,117.45260620117188,ETH-USD
2019-01-24,118.0321044921875,116.00679779052734,2520843420,2.546999931335449,2.7119998931884766,3.0329999923706055,14.0,117.36288452148438,ETH-USD
2019-01-25,117.80299377441406,115.83015441894531,2606881898,2.5889999866485596,2.753000020980835,3.062000036239624,14.0,116.37834167480469,ETH-USD
2019-01-26,118.08411407470703,115.98057556152344,2412181169,2.5889999866485596,2.753000020980835,3.062000036239624,12.0,116.48873901367188,ETH-USD
2019-01-27,116.68540954589844,113.40528869628906,2775888287,2.5889999866485596,2.753000020980835,3.062000036239624,12.0,113.40528869628906,ETH-USD
2019-01-28,113.688232421875,103.33646392822266,3366895505,2.5810000896453857,2.74399995803833,3.061000108718872,15.0,106.58997344970703,ETH-USD
2019-01-29,107.16578674316406,103.99922943115234,2900418606,2.546999931335449,2.7119998931884766,3.0409998893737793,15.0,105.59821319580078,ETH-USD
2019-01-30,109.4529800415039,104.84379577636719,2874370355,2.503000020980835,2.694999933242798,3.052999973297119,14.0,108.90753936767578,ETH-USD
2019-01-31,110.45835876464844,106.52535247802734,2828796031,2.440000057220459,2.634999990463257,3.005000114440918,15.0,107.0610122680664,ETH-USD
2019-02-01,108.63871002197266,105.04650115966797,2541271519,2.507999897003174,2.690999984741211,3.0320000648498535,13.0,107.60978698730469,ETH-USD
2019-02-02,110.65387725830078,106.7640151977539,2385157838,2.507999897003174,2.690999984741211,3.0320000648498535,11.0,110.43025970458984,ETH-USD
2019-02-03,110.82735443115234,106.5639877319336,2519334757,2.507999897003174,2.690999984741211,3.0320000648498535,11.0,107.49266815185547,ETH-USD
2019-02-04,108.70103454589844,107.06742095947266,2491888675,2.5350000858306885,2.7239999771118164,3.059999942779541,14.0,107.82160186767578,ETH-USD
2019-02-05,108.1347885131836,106.90989685058594,2515863999,2.513000011444092,2.7019999027252197,3.0350000858306885,15.0,107.44351959228516,ETH-USD
2019-02-06,107.56930541992188,102.93456268310547,2593048199,2.507999897003174,2.7019999027252197,3.0380001068115234,14.0,104.9192886352539,ETH-USD
2019-02-07,106.05887603759766,104.40913391113281,2326764622,2.4579999446868896,2.6519999504089355,2.993000030517578,14.0,104.5353012084961,ETH-USD
2019-02-08,119.80581665039062,104.1944351196289,3656841347,2.440999984741211,2.631999969482422,2.9760000705718994,15.0,119.26774597167969,ETH-USD
2019-02-09,120.68973541259766,118.00040435791016,2884650400,2.440999984741211,2.631999969482422,2.9760000705718994,13.0,119.4308853149414,ETH-USD
2019-02-10,124.85362243652344,117.10577392578125,3148766590,2.440999984741211,2.631999969482422,2.9760000705718994,13.0,124.80648803710938,ETH-USD
2019-02-11,124.87153625488281,120.31175231933594,3222473887,2.4749999046325684,2.6610000133514404,2.999000072479248,15.0,121.29839324951172,ETH-USD
2019-02-12,123.46829986572266,119.60002136230469,3149576429,2.492000102996826,2.684000015258789,3.0220000743865967,15.0,122.5722885131836,ETH-USD
2019-02-13,125.55069732666016,121.61249542236328,3386585799,2.5269999504089355,2.7079999446868896,3.0339999198913574,15.0,122.55360412597656,ETH-USD
2019-02-14,124.45198822021484,121.33489227294922,3331701628,2.4730000495910645,2.6570000648498535,3.006999969482422,12.0,121.39020538330078,ETH-USD
2019-02-15,123.66012573242188,121.37191772460938,3021741615,2.494999885559082,2.6659998893737793,2.996999979019165,12.0,122.10038757324219,ETH-USD
2019-02-16,124.13481140136719,122.29530334472656,2905833287,2.494999885559082,2.6659998893737793,2.996999979019165,12.0,123.26021575927734,ETH-USD
2019-02-17,134.46009826660156,123.09161376953125,4236081130,2.494999885559082,2.6659998893737793,2.996999979019165,17.0,133.598876953125,ETH-USD
2019-02-18,147.68658447265625,133.00193786621094,5387525773,2.494999885559082,2.6659998893737793,2.996999979019165,26.0,146.09837341308594,ETH-USD
2019-02-19,149.9299774169922,145.1284637451172,5310842625,2.4700000286102295,2.6470000743865967,2.990999937057495,20.0,145.34619140625,ETH-USD
2019-02-20,149.55433654785156,142.5021209716797,4500094965,2.4749999046325684,2.6540000438690186,3.0,18.0,149.55433654785156,ETH-USD
2019-02-21,149.35232543945312,144.56381225585938,3995766856,2.507999897003174,2.687999963760376,3.0450000762939453,17.0,146.13084411621094,ETH-USD
2019-02-22,149.26861572265625,145.20654296875,3731099284,2.4679999351501465,2.6549999713897705,3.0199999809265137,17.0,149.0924530029297,ETH-USD
2019-02-23,159.12586975097656,147.3310546875,4519468458,2.4679999351501465,2.6549999713897705,3.0199999809265137,19.0,158.79542541503906,ETH-USD
2019-02-24,165.54962158203125,135.8526611328125,5957715043,2.4679999351501465,2.6549999713897705,3.0199999809265137,23.0,135.8526611328125,ETH-USD
2019-02-25,142.52557373046875,135.4838409423828,4914392068,2.4860000610351562,2.6730000972747803,3.0339999198913574,18.0,139.82286071777344,ETH-USD
2019-02-26,139.9764404296875,136.57960510253906,3791292839,2.443000078201294,2.635999917984009,3.00600004196167,17.0,138.0896759033203,ETH-USD
2019-02-27,141.3362274169922,131.60292053222656,4469776860,2.490000009536743,2.693000078201294,3.069000005722046,19.0,136.12596130371094,ETH-USD
2019-02-28,138.84713745117188,135.6575927734375,4535438953,2.509000062942505,2.7109999656677246,3.0829999446868896,25.0,136.74624633789062,ETH-USD
2019-03-01,138.99526977539062,136.43478393554688,3756124824,2.555999994277954,2.755000114440918,3.124000072479248,18.0,136.44361877441406,ETH-USD
2019-03-02,137.18479919433594,132.43638610839844,3747176425,2.555999994277954,2.755000114440918,3.124000072479248,14.0,134.2069549560547,ETH-USD
2019-03-03,135.8492889404297,131.328857421875,3454374053,2.555999994277954,2.755000114440918,3.124000072479248,13.0,132.24942016601562,ETH-USD
2019-03-04,132.72914123535156,125.40270233154297,4008171341,2.5309998989105225,2.7219998836517334,3.0899999141693115,16.0,127.77412414550781,ETH-USD
2019-03-05,138.22998046875,126.73529815673828,4764849990,2.5329999923706055,2.7219998836517334,3.0869998931884766,14.0,137.8223876953125,ETH-USD
2019-03-06,139.9688262939453,136.1459197998047,4589054219,2.496999979019165,2.691999912261963,3.071000099182129,14.0,138.7893524169922,ETH-USD
2019-03-07,140.85787963867188,137.27313232421875,4339206292,2.434999942779541,2.635999917984009,3.0250000953674316,15.0,138.0345001220703,ETH-USD
2019-03-08,139.4990997314453,133.5576934814453,4678816794,2.424999952316284,2.625,3.009000062942505,13.0,135.1270751953125,ETH-USD
2019-03-09,139.11941528320312,134.6771240234375,5011918715,2.424999952316284,2.625,3.009000062942505,13.0,137.96533203125,ETH-USD
2019-03-10,138.2703094482422,135.68568420410156,4578438499,2.424999952316284,2.625,3.009000062942505,12.0,136.75868225097656,ETH-USD
2019-03-11,137.35340881347656,133.10279846191406,4689807419,2.440000057220459,2.6429998874664307,3.0329999923706055,13.0,133.8340301513672,ETH-USD
2019-03-12,135.27346801757812,130.94415283203125,4709988000,2.4140000343322754,2.6050000190734863,2.98799991607666,13.0,134.44288635253906,ETH-USD
2019-03-13,134.6117706298828,132.7197265625,4265162099,2.4140000343322754,2.6110000610351562,3.009999990463257,13.0,133.26307678222656,ETH-USD
2019-03-14,135.18084716796875,132.7500762939453,4476532147,2.430000066757202,2.630000114440918,3.0450000762939453,11.0,133.7115936279297,ETH-USD
2019-03-15,138.3951416015625,133.56715393066406,4506861856,2.4000000953674316,2.5929999351501465,3.0199999809265137,12.0,137.69178771972656,ETH-USD
2019-03-16,144.55844116210938,137.91195678710938,4839003569,2.4000000953674316,2.5929999351501465,3.0199999809265137,12.0,142.39817810058594,ETH-USD
2019-03-17,142.37191772460938,139.32351684570312,3827157729,2.4000000953674316,2.5929999351501465,3.0199999809265137,11.0,140.00054931640625,ETH-USD
2019-03-18,142.2672119140625,138.841552734375,4551739879,2.4140000343322754,2.6019999980926514,3.010999917984009,13.0,139.37460327148438,ETH-USD
2019-03-19,140.9890594482422,139.1430206298828,4251488129,2.424999952316284,2.614000082015991,3.0280001163482666,14.0,140.51919555664062,ETH-USD
2019-03-20,140.94557189941406,138.30703735351562,4664134462,2.3350000381469727,2.5350000858306885,2.9749999046325684,12.0,140.6863555908203,ETH-USD
2019-03-21,141.00323486328125,135.8554229736328,5087247796,2.3410000801086426,2.5369999408721924,2.9639999866485596,13.0,136.6360626220703,ETH-USD
2019-03-22,138.79429626464844,136.22860717773438,4490899266,2.255000114440918,2.4549999237060547,2.8889999389648438,12.0,137.1814422607422,ETH-USD
2019-03-23,139.38539123535156,136.91201782226562,4436568613,2.255000114440918,2.4549999237060547,2.8889999389648438,11.0,138.2398681640625,ETH-USD
2019-03-24,138.3756103515625,136.31375122070312,4266845458,2.255000114440918,2.4549999237060547,2.8889999389648438,11.0,136.98692321777344,ETH-USD
2019-03-25,137.69534301757812,133.4901580810547,4480516753,2.2019999027252197,2.4200000762939453,2.867000102996826,12.0,135.03102111816406,ETH-USD
2019-03-26,135.46035766601562,133.75733947753906,4499271679,2.193000078201294,2.4140000343322754,2.867000102996826,11.0,135.46035766601562,ETH-USD
2019-03-27,141.07546997070312,135.34165954589844,5228240093,2.1649999618530273,2.374000072479248,2.821000099182129,11.0,140.9881591796875,ETH-USD
2019-03-28,141.0079345703125,138.4251708984375,4163212475,2.203000068664551,2.3889999389648438,2.811000108718872,11.0,139.41647338867188,ETH-USD
2019-03-29,142.5492401123047,138.04510498046875,5125602702,2.243000030517578,2.4140000343322754,2.822000026702881,13.0,142.49742126464844,ETH-USD
2019-03-30,149.6132354736328,141.03173828125,5144662127,2.243000030517578,2.4140000343322754,2.822000026702881,11.0,142.09268188476562,ETH-USD
2019-03-31,142.189208984375,140.69737243652344,4249050197,2.243000030517578,2.4140000343322754,2.822000026702881,12.0,141.51409912109375,ETH-USD
2019-04-01,142.73399353027344,140.73756408691406,4611999536,2.312000036239624,2.496999979019165,2.890000104904175,14.0,141.830322265625,ETH-USD
2019-04-02,165.22682189941406,141.63645935058594,9826645698,2.2920000553131104,2.4809999465942383,2.888000011444092,22.0,163.9617462158203,ETH-USD
2019-04-03,178.32205200195312,157.3221435546875,10622456246,2.319999933242798,2.5169999599456787,2.928999900817871,29.0,161.45880126953125,ETH-USD
2019-04-04,164.92921447753906,155.24110412597656,7953123529,2.316999912261963,2.51200008392334,2.921999931335449,22.0,158.0525360107422,ETH-USD
2019-04-05,167.2203826904297,157.44395446777344,7531316908,2.312000036239624,2.500999927520752,2.9089999198913574,16.0,165.5148468017578,ETH-USD
2019-04-06,172.51577758789062,161.79946899414062,7167016221,2.312000036239624,2.500999927520752,2.9089999198913574,16.0,165.94720458984375,ETH-USD
2019-04-07,175.21316528320312,164.93209838867188,7596176020,2.312000036239624,2.500999927520752,2.9089999198913574,22.0,174.53164672851562,ETH-USD
2019-04-08,184.3778533935547,174.16099548339844,9304964610,2.3259999752044678,2.5190000534057617,2.924999952316284,22.0,180.25881958007812,ETH-USD
2019-04-09,180.2542266845703,175.0917510986328,7632529578,2.303999900817871,2.499000072479248,2.9110000133514404,17.0,176.1145782470703,ETH-USD
2019-04-10,183.13427734375,175.23037719726562,7856924879,2.2790000438690186,2.4769999980926514,2.9040000438690186,18.0,177.3374786376953,ETH-USD
