Feature,Importance,Metric,Ticker,Model,Scope
Gtrend t-9,-5.960549406600134e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-4,-5.6469600557217635e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-7,-5.4504224580489546e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-44,-5.001963105048866e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-20,-4.928477098665876e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-54,-4.890398645672478e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-53,-4.823939317293155e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-43,-4.431873824797079e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-47,-4.114921146561746e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-21,-3.951175474452653e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-13,-3.684368557545811e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-45,-3.5336968880898866e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-5,-3.450070804280952e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-22,-3.3976080725961087e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-41,-3.2007253844357555e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-3,-3.137377881938042e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-56,-2.8638299448641115e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-12,-2.8421066082627696e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-58,-2.78476500607046e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-56,-2.727625909078259e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-57,-2.6654206446833674e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-42,-2.558100500851075e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-1,-2.5206013463942257e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-48,-2.4177556324948358e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-55,-2.3337028757257003e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-53,-2.254479564932723e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-39,-2.252767294329424e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-51,-2.201648943737683e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-24,-2.1067155666242747e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-40,-2.0484519241562374e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-46,-2.0210141457282626e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-11,-1.92340878924955e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-36,-1.843165008064574e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-47,-1.8306769639229352e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-15,-1.7498984239404944e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-23,-1.7462325752489426e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-38,-1.6936385211906591e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-49,-1.6930774148427507e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-50,-1.6582720221617166e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-2,-1.6181690454499442e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-25,-1.605812367096236e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-43,-1.5884287752992955e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-58,-1.5070175940780882e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-55,-1.5052059959651384e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-42,-1.4855225344562054e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-57,-1.461986159523635e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-44,-1.445804030416123e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-52,-1.40489885464229e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-52,-1.388320079300908e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-51,-1.17163993844534e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-37,-1.0978324596664464e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-26,-1.0790226373752314e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-48,-1.0363397509662335e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-39,-9.713430538986576e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-60,-9.364986914217003e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-41,-9.280719914697266e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-40,-9.094838482636477e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-34,-8.880436760559315e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-35,-8.785619922251639e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-10,-8.698417884448525e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-32,-8.611779521651604e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-45,-8.2983967718297e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-31,-8.109840643038537e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-27,-7.335049168096918e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-3,-7.003599430813797e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-28,-6.847250186242746e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-36,-6.021074150349207e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-38,-5.948056947403368e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-34,-5.857135952049486e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-29,-5.462074472285892e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-31,-5.456628898335356e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-33,-5.134392335789245e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-59,-5.055946888655712e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-32,-4.906664788003343e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-33,-4.4561458681542654e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-30,-4.437492912366236e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-37,-4.3324062228120193e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-30,-4.067578977826145e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-21,-3.1089295482488507e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-59,-2.4569886717545637e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-20,-2.449271905827135e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-45,-2.3692731340881588e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-46,-2.2410160351840798e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-58,-2.237028638020326e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-57,-2.1147829069845768e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-52,-2.0379825529373216e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-51,-1.761912487156011e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-35,-1.5657646312296734e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-59,-1.5560437634188837e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-53,-1.4699100203110962e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-40,-1.4164690899820965e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-55,-1.4132741243597351e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-54,-1.322807042971729e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-9,-1.2575197395696923e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-43,-1.252067490416231e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-35,-1.0049745424278549e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-47,-9.348710093201856e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-16,-9.039341439254223e-08,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-29,-7.196724056556143e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-43,-6.821621210040176e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-60,-6.276802657636475e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-44,-4.727145663438719e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-39,-4.4992003411532117e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-38,-4.33402460910939e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-41,-4.2465700937025647e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-16,-4.055722155360021e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-32,-3.925447188222325e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-42,-3.7924805816602625e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-38,-3.338485840217748e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-24,-3.297581283544498e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-41,-2.9389563023572533e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-39,-2.8509945624146174e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-8,-2.850065512261836e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-42,-2.849215440252524e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-37,-2.6852285475134803e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-35,-2.631282138053706e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-37,-2.4750233767198773e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-22,-2.061282986854686e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-23,-1.9546842351106028e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-46,-1.9273993349575545e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-26,-1.828556997094874e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-50,-1.62476582104892e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-40,-1.414583047074959e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-49,-1.3011533252964627e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-36,-1.2936184168028768e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-24,-1.1593687813493507e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-29,-1.0438045028901381e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-19,-9.929949190278127e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-25,-8.110283186788664e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-31,-6.473730392139894e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-30,-5.894579837369303e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-20,-5.196561900190286e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-32,-3.2069977839782257e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-33,-1.923306601654684e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-27,6.072595518883533e-11,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-28,8.261375893277301e-10,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-29,1.7563809918182821e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-26,2.790153532804436e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-30,5.3136124778625435e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-18,6.571486796998899e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-21,6.996355763396606e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-19,8.675060110259307e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-17,9.129949938538502e-09,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-47,1.134607179845322e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-45,1.28519910741259e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-31,1.7217433966173687e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-36,2.030948054382916e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-34,2.4860976160319057e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-33,2.5734665232146625e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-50,2.7766883956502862e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-56,2.8120983297822907e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-27,3.817475751472215e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-28,3.8609204243531155e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-22,4.530008033119294e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-34,4.890289855073553e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-48,5.50494183564499e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-13,6.288702794935656e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-14,6.527870632672822e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-7,7.43598497000321e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-25,7.668043576307664e-08,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-14,8.10310227403405e-08,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-28,1.0669698013998641e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-10,1.1703609133543146e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-15,1.3828210257936513e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-11,1.553639901016781e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-23,1.965838554668451e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-44,1.9954192053241778e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-49,2.1931080031948724e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-18,2.3064083033166004e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-12,2.375719612694076e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-6,2.829114490156487e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-5,2.996650218991398e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-27,4.175743111323486e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-26,4.613058850550184e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-4,4.6400963438577875e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-25,6.79505517537835e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-8,7.898766183013408e-07,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-24,9.454049156929064e-07,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-17,1.1919599748409348e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-23,1.5593304396900858e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Volume t-1,2.0560941602212413e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-22,2.1048158328688775e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-21,2.276949284602805e-06,mse,NMC,Bidirectional LSTM,1 day ahead
Gtrend t-6,3.06163037402051e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-20,3.094193548947412e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-19,3.3086012065068225e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-18,3.7865144711289817e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-17,5.5395865590334836e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-16,6.055168591336132e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-15,6.778755056245753e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-14,8.102698157280751e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-13,8.953154166639111e-06,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-10,1.0384973912494922e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-4,1.0689545100685217e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-9,1.0890388555982147e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-11,1.0983958474465377e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-5,1.112330809299256e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-7,1.1892407458499775e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-12,1.2239183491354532e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-8,1.2610950511563043e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-6,1.582211277281016e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-2,1.6866123984105464e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-3,1.9983788082967593e-05,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-2,3.044201519506579e-05,mse,NMC,Bidirectional LSTM,1 day ahead
FVX t-1,4.0890224833385006e-05,mse,NMC,Bidirectional LSTM,1 day ahead
Close t-1,0.00021401222675540067,mse,NMC,Bidirectional LSTM,1 day ahead
