Feature,Importance,Metric,Ticker,Model,Scope
Volume t-26,2.065052588789973e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-29,2.503395080573345e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-28,2.928078174611881e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-33,3.121793270104145e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-22,3.591179847731163e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-24,3.633399804428561e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-8,3.7004550297939365e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-27,4.7062834103786533e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-18,4.835426807396626e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-32,5.289912223815918e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-15,5.481143792486487e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-38,5.565583705915977e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-42,5.617737770073628e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-40,5.816419919348059e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-33,6.354103485733953e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-32,6.881852944694289e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-23,7.274250189460985e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-35,7.597108682005915e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-37,9.647260109588163e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-30,9.688238302857366e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-16,9.807447592415086e-07,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-14,1.0023514429718938e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-20,1.00520749886715e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-12,1.0798374811826772e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-19,1.1311223109579382e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-48,1.1883676052093506e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-39,1.3579924901321871e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-34,1.3886640469230882e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-18,1.6104429960243916e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-31,1.7038236061750478e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-12,2.016872167588668e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-15,2.0631899436303336e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-9,2.169112364450859e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-41,2.199411392213302e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-43,2.222880721092918e-06,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-52,2.268080910045739e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-10,2.672771612803604e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-46,3.2354146242141724e-06,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-9,3.288686275481484e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-7,3.3130248387643058e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-17,3.896281123162704e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-49,3.964950640995141e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-46,4.093224803606438e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-44,4.192317525547606e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-16,5.275631944339637e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-1,6.08993013211101e-06,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-54,6.758545835813118e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-41,7.8640878200531e-06,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-55,8.143484592437744e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-15,8.494034409525092e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-8,9.20097033182965e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-7,9.464348355928132e-06,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-53,9.68103607495649e-06,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-56,1.0435034831366569e-05,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-53,1.1414662003519233e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-14,1.2706095973650383e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-6,1.333691179752558e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-45,1.3689696788787148e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-50,1.5505403280258873e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-13,1.579083256893557e-05,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-57,1.615273455778804e-05,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-59,1.6848122080168754e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-47,1.6906112432480552e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-46,1.81484967470176e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-48,2.2038941582043503e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-48,2.3294488588967988e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-47,2.6259074608486754e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-4,2.698078751564234e-05,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-58,2.7449429035188155e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-51,3.1758844852448204e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Volume t-49,3.17951043446868e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-12,3.490100304285801e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-49,3.6321207880975204e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-5,3.8307484482278525e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-50,4.365295171737671e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-10,4.896590861651687e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-11,5.1263295143579024e-05,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-60,6.202161312103202e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-3,6.380875905354771e-05,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-4,6.621492799601877e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-9,6.809948679149455e-05,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-3,9.526945650577615e-05,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-8,0.00014667150874932491,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-7,0.0003065624063509041,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-1,0.0003570664955843926,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-6,0.00047412322430279846,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-5,0.0005831457174296506,mae,ETH,Bidirectional LSTM,1 day ahead
FVX t-2,0.0008101446263911981,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-4,0.0010462263904850617,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-3,0.004433774285234265,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-2,0.020871686490498753,mae,ETH,Bidirectional LSTM,1 day ahead
Close t-1,0.08963974559732771,mae,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-59,-1.4095881857159663e-05,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-60,-1.3870408417832026e-05,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-59,-9.285086677100329e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-56,-9.222337924562059e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-54,-9.03434302924617e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-60,-8.27132385934821e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-57,-8.20401248888649e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-53,-7.162316375805447e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-57,-6.964406578365955e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-58,-6.782692773371645e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-55,-6.706003231969041e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-2,-5.2050571867762446e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-52,-4.237818893957344e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-3,-3.7055348690106333e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-55,-3.639402509814484e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-4,-3.3308838990775847e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-58,-2.7350584176783757e-06,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-5,-2.491888309957141e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-51,-2.430396662783012e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-5,-2.426279019494609e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-56,-2.4000572926526683e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-54,-2.317635727533819e-06,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-6,-2.2599063595268257e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-56,-1.9937947444995325e-06,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-7,-1.7806953467156992e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-53,-1.717923072792069e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-50,-1.5039392227577568e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-57,-1.4763159626062687e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-60,-1.3002414948865655e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-59,-1.2088731953100503e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-54,-1.1742859744754905e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-6,-1.052924680568527e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-58,-9.903363135957627e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-11,-6.860201630836185e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-8,-6.273697705966351e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-47,-6.158090868039904e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-12,-5.421503327715906e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-10,-5.396476647625626e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-49,-5.112697212216171e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-51,-5.096948418176466e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-45,-4.821146698565093e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-52,-4.554280213412516e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-48,-4.481345195754983e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-47,-4.265028245604031e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-46,-4.2431623958481997e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-10,-4.183588130131236e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-9,-4.088975551483961e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-14,-3.698060822073402e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-13,-3.5118500622832467e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-11,-3.406880639525347e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-46,-3.3966027535904404e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-50,-3.170045649826189e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-44,-2.957677710617706e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-45,-2.9202319689843916e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-44,-2.79076922584786e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-9,-2.5120931806509993e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-41,-2.2634626643282512e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-15,-2.0708038505300435e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-48,-1.8864297961196895e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-41,-1.6495807995627922e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-9,-1.619339857778651e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-43,-1.5738867785355243e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-39,-1.5359991865774355e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-16,-1.5102713134371344e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-43,-1.5084674838015608e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-17,-1.427714665689717e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-49,-1.3504004618095523e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-19,-1.336126571536674e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-40,-1.2820506976526924e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-42,-1.270507528968335e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-18,-1.1825199117208429e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-42,-1.1547852980960376e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-52,-1.0053431087110338e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-11,-9.807001693574232e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-20,-9.745009254223929e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-13,-9.202498570722722e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-14,-8.795646161429728e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-43,-8.625123624420982e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-38,-8.0799194085001e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-38,-6.641427681961833e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-21,-6.46088919360353e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-13,-6.414620885820347e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-14,-6.070571239701755e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-55,-6.019250328823545e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-37,-5.7574072659665083e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-19,-5.711751013392358e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-17,-5.499287193330704e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-8,-5.314709739412827e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-10,-4.8518029182806344e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-35,-4.2474970540014485e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-22,-4.141767728804181e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-37,-3.8843867019720986e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-17,-3.841699138028374e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-42,-3.693067153151021e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-20,-3.500684412260837e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-38,-3.352904918085212e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-18,-3.307998016721485e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-36,-3.1089566408055644e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-16,-3.0868534243370764e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-37,-2.8126527431442984e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-21,-2.73090906286258e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-46,-2.7066724320396265e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-36,-2.650679922387364e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-24,-2.566200831260329e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-34,-2.5594629752623624e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-23,-2.4253644551595378e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-25,-1.9656540178100007e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-15,-1.91840690738675e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-33,-1.6814299671564018e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-23,-1.6079737332440336e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-29,-1.5121544954675888e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-35,-1.3802514110491416e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-12,-1.351567749786984e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-27,-1.3137141610230357e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-31,-1.29980806787321e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-26,-1.1963819503873e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-34,-1.194000509531154e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-36,-1.1331004584592096e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-32,-1.1263025848128397e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-20,-1.101493348019001e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-28,-1.0436629453995823e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-22,-1.0232739801221795e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-28,-9.357650769602037e-09,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-31,-8.208572534695001e-09,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-36,-7.583039330358657e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-33,-4.791734280087771e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-16,-4.661376352293502e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-25,-4.399578254770005e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-25,-4.2328672387927785e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-21,-4.1739418165254866e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-28,-3.5098172336154795e-09,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-30,-3.383409176742e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-26,-2.8598873453872936e-09,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-39,-2.6578767244826024e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-26,-2.425272375506174e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-24,-1.9057856777068838e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-35,-1.129923558472641e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-27,-9.485016791085932e-10,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-31,-5.140629095361574e-10,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-30,-1.7752024991050247e-10,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-29,-1.5514050981380034e-10,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-22,6.723635147991638e-10,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-26,8.785755184351554e-10,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-28,1.2264829064466062e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-19,1.3480729761650156e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-30,1.3971783855738773e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-29,1.8605784313403817e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-23,2.121928495868626e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-24,2.7441615521811916e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-21,4.53152990587298e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-25,5.965052827226237e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-29,6.20608617892416e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-18,6.207244146200913e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-39,6.5981299457321466e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-27,6.858367283596109e-09,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-34,1.0272296835085563e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-27,1.1491277578253543e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-32,1.1779926907518577e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-24,1.2449917636755958e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-15,1.4816037206669998e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-44,1.4993762277007612e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-22,1.587597289439205e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-32,1.900018495825089e-08,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-51,2.0002237096456918e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-23,2.348624411445399e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-19,2.791926281202166e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-12,2.8299451450513984e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-7,3.207573223988538e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-30,3.230867705403956e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-33,3.429366201353635e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-45,3.878912076368986e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-20,4.039416441636336e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-40,4.10154680604213e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-33,4.284454483533505e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-35,4.3590828310564704e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-34,4.367634107009001e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-18,4.523867172295977e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-37,4.679022937365603e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-42,4.733074514512003e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-32,5.1438458794923064e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-38,5.705509416005852e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-31,8.803060350321464e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-40,9.515366301653377e-08,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-43,1.0797877245572081e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-39,1.1338538124584015e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-40,1.24983666936751e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-17,1.5325466914159307e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-41,1.6416395683907948e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-5,2.3721336593249785e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-54,2.7980534010282106e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-7,3.280951210060841e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-16,3.4532140083163264e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-48,3.519525501972454e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-4,3.839363384472742e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-44,4.1417990225369773e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-15,4.4751637423361915e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-8,4.491367693746024e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-47,4.826892337477656e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-53,5.004965183010414e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-56,5.407522008522153e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-41,5.823145059185436e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-14,6.217028050159185e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-55,6.304893259427742e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-47,7.147412498008723e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-50,7.387941770379538e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-46,7.698206780516314e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-59,8.864374605926711e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-52,9.110244994961058e-07,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-48,9.887784218473236e-07,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-57,1.038193171110373e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-45,1.111145636551467e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-13,1.119602594940039e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-6,1.3067882538455146e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Volume t-49,1.490695827867589e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-53,1.5511464091218317e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-12,1.719136309770615e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-49,1.7454962693573594e-06,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-58,1.9511809521884907e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-51,2.2376305592946514e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-11,2.261073132927161e-06,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-4,2.269919898627271e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-10,2.3587690643552157e-06,mse,ETH,Bidirectional LSTM,1 day ahead
FVX t-60,2.473131510337032e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Close t-50,2.6053330658158463e-06,mse,ETH,Bidirectional LSTM,1 day ahead
Gtrend t-3,3.600660660493739e-06,mse,ETH,Bidirectional LSTM,1 day ahead
