Feature,LIME Weight,Predicted Close t+1,Date_dt,Model,Ticker,Scope,Date
Close_t-9,2.9686155367324862,2.9686155367324862,2021-11-18,Deep Learning LSTM,LTC,1 day ahead,2021-11-18
Close_t-1,6.933812440750259,6.933812440750259,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-2,6.813753209702518,6.813753209702518,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-3,6.308671474415582,6.308671474415582,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-0,5.86648779495094,5.86648779495094,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-4,5.729321029716815,5.729321029716815,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-5,5.161339199453215,5.161339199453215,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-6,4.293130872026778,4.293130872026778,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-7,3.8722491278097526,3.8722491278097526,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-8,3.426236017702738,3.426236017702738,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-9,2.9789945397342743,2.9789945397342743,2021-11-19,Deep Learning LSTM,LTC,1 day ahead,2021-11-19
Close_t-1,6.982243548376536,6.982243548376536,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-2,6.748617579825432,6.748617579825432,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-3,6.202685604735957,6.202685604735957,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-4,5.7355224922162815,5.7355224922162815,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-0,5.67328962774777,5.67328962774777,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-5,5.106711114059828,5.106711114059828,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-6,4.416388377951392,4.416388377951392,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-7,3.945729497905166,3.945729497905166,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-8,3.4004877813394843,3.4004877813394843,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-9,2.874654941380098,2.874654941380098,2021-11-20,Deep Learning LSTM,LTC,1 day ahead,2021-11-20
Close_t-1,7.0700661648026895,7.0700661648026895,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-2,7.04970785056665,7.04970785056665,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-3,6.234286153575745,6.234286153575745,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-0,5.913952880119143,5.913952880119143,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-4,5.771212720830562,5.771212720830562,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-5,5.146947914499242,5.146947914499242,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-6,4.297386628472944,4.297386628472944,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-7,3.8047632941268033,3.8047632941268033,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-8,3.3316316926490805,3.3316316926490805,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-9,3.144902816721465,3.144902816721465,2021-11-21,Deep Learning LSTM,LTC,1 day ahead,2021-11-21
Close_t-2,6.975279574925958,6.975279574925958,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-1,6.966789115295365,6.966789115295365,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-3,6.405022127625989,6.405022127625989,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-0,6.056274225884631,6.056274225884631,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-4,5.767352556640075,5.767352556640075,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-5,4.908240274694096,4.908240274694096,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-6,4.500383537463083,4.500383537463083,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-7,4.0297336702581035,4.0297336702581035,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-8,3.2906611685400664,3.2906611685400664,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-9,3.120861594660931,3.120861594660931,2021-11-22,Deep Learning LSTM,LTC,1 day ahead,2021-11-22
Close_t-1,7.047590057275073,7.047590057275073,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-2,7.027256259164158,7.027256259164158,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-3,6.408845273661987,6.408845273661987,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-0,5.954934543606418,5.954934543606418,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-4,5.635287196508163,5.635287196508163,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-5,5.040779911526074,5.040779911526074,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-6,4.469582541121917,4.469582541121917,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-7,3.960672332308651,3.960672332308651,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-8,3.650542406259135,3.650542406259135,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-9,3.0873205159402914,3.0873205159402914,2021-11-23,Deep Learning LSTM,LTC,1 day ahead,2021-11-23
Close_t-1,6.962896859673465,6.962896859673465,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-2,6.962178981913876,6.962178981913876,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-3,6.462854537738652,6.462854537738652,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-4,5.837139822233871,5.837139822233871,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-0,5.792770319568089,5.792770319568089,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-5,4.874147833979787,4.874147833979787,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-6,4.5375467251232955,4.5375467251232955,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-7,3.9118402933732743,3.9118402933732743,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-8,3.5311517738928835,3.5311517738928835,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-9,3.1061048416279213,3.1061048416279213,2021-11-24,Deep Learning LSTM,LTC,1 day ahead,2021-11-24
Close_t-1,6.9485972583349636,6.9485972583349636,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-2,6.823248420057123,6.823248420057123,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-3,6.217889487702276,6.217889487702276,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-0,5.8488389137364045,5.8488389137364045,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-4,5.7907555102969575,5.7907555102969575,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-5,5.217310805301489,5.217310805301489,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-6,4.442859754544593,4.442859754544593,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-7,3.891570348588363,3.891570348588363,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-8,3.5976615352581076,3.5976615352581076,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-9,2.990610301622645,2.990610301622645,2021-11-25,Deep Learning LSTM,LTC,1 day ahead,2021-11-25
Close_t-1,7.155973529879627,7.155973529879627,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-2,6.996516042683717,6.996516042683717,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-3,6.427870489934528,6.427870489934528,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-0,5.872146853119886,5.872146853119886,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-4,5.834541905199699,5.834541905199699,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-5,5.072342932402764,5.072342932402764,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-6,4.3718313287251265,4.3718313287251265,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-7,3.6829580454164623,3.6829580454164623,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-8,3.4426658011849596,3.4426658011849596,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-10,2.7808039551432886,2.7808039551432886,2021-11-26,Deep Learning LSTM,LTC,1 day ahead,2021-11-26
Close_t-1,7.1681500010942605,7.1681500010942605,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-2,6.954672157346735,6.954672157346735,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-3,6.427753656007363,6.427753656007363,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-0,5.910378989925048,5.910378989925048,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-4,5.596035754924638,5.596035754924638,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-5,5.062935738369601,5.062935738369601,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-6,4.377018291088328,4.377018291088328,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-7,3.8261972627491962,3.8261972627491962,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-8,3.371169085562912,3.371169085562912,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-9,2.8508382586886793,2.8508382586886793,2021-11-27,Deep Learning LSTM,LTC,1 day ahead,2021-11-27
Close_t-2,6.982839096383384,6.982839096383384,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-1,6.979288173150935,6.979288173150935,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-3,6.356108577129367,6.356108577129367,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-0,5.836922826653758,5.836922826653758,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-4,5.66966032288255,5.66966032288255,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-5,5.080689998810562,5.080689998810562,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-6,4.37320698868215,4.37320698868215,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-7,3.8456483926292893,3.8456483926292893,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-8,3.578434786857508,3.578434786857508,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-10,2.822066378307498,2.822066378307498,2021-11-28,Deep Learning LSTM,LTC,1 day ahead,2021-11-28
Close_t-2,7.015021021971314,7.015021021971314,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-1,6.83745739721155,6.83745739721155,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-3,6.223692671001009,6.223692671001009,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-0,5.692309200601379,5.692309200601379,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-4,5.665751469811788,5.665751469811788,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-5,4.883608512935131,4.883608512935131,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-6,4.225033756342981,4.225033756342981,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-7,3.6691467630237917,3.6691467630237917,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-8,3.2716575559348926,3.2716575559348926,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-9,2.9649761870989515,2.9649761870989515,2021-11-29,Deep Learning LSTM,LTC,1 day ahead,2021-11-29
Close_t-1,7.014744109470788,7.014744109470788,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-2,6.919975237169395,6.919975237169395,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-3,6.306832535657452,6.306832535657452,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-0,5.911915265205292,5.911915265205292,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-4,5.758848114883108,5.758848114883108,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-5,5.024319878332606,5.024319878332606,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-6,4.376674486698484,4.376674486698484,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-7,3.700763371267083,3.700763371267083,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-8,3.3208053216366245,3.3208053216366245,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-9,2.8815213184507167,2.8815213184507167,2021-11-30,Deep Learning LSTM,LTC,1 day ahead,2021-11-30
Close_t-2,7.073813342505154,7.073813342505154,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-1,6.908107511695869,6.908107511695869,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-3,6.524576406908947,6.524576406908947,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-4,5.776225823706408,5.776225823706408,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-0,5.755606623864027,5.755606623864027,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-5,5.001917112476669,5.001917112476669,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-6,4.449855755994294,4.449855755994294,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-7,4.0588246234135825,4.0588246234135825,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-8,3.4020995547069424,3.4020995547069424,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-9,3.122371245421896,3.122371245421896,2021-12-01,Deep Learning LSTM,LTC,1 day ahead,2021-12-01
Close_t-2,7.2516968968528,7.2516968968528,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-1,7.159143607541147,7.159143607541147,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-3,6.469148568440525,6.469148568440525,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-0,6.059763824263009,6.059763824263009,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-4,5.770508720081796,5.770508720081796,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-5,5.271059813886405,5.271059813886405,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-6,4.465021096810209,4.465021096810209,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-7,3.964178255388374,3.964178255388374,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-8,3.5237267332244158,3.5237267332244158,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-9,3.071068463912074,3.071068463912074,2021-12-02,Deep Learning LSTM,LTC,1 day ahead,2021-12-02
Close_t-2,7.089467283201704,7.089467283201704,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-1,7.078418858326473,7.078418858326473,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-3,6.610917589179184,6.610917589179184,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-4,5.931619390738372,5.931619390738372,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-0,5.917008011986945,5.917008011986945,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-5,5.145591400062383,5.145591400062383,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-6,4.44729388428685,4.44729388428685,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-7,3.821548109185664,3.821548109185664,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-8,3.501587287575622,3.501587287575622,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-9,3.3019327097541504,3.3019327097541504,2021-12-03,Deep Learning LSTM,LTC,1 day ahead,2021-12-03
Close_t-2,7.0132063655141685,7.0132063655141685,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-1,6.916395418775404,6.916395418775404,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-3,6.418686280717278,6.418686280717278,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-0,5.891881791541051,5.891881791541051,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-4,5.887714298723621,5.887714298723621,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-5,5.1903068299339195,5.1903068299339195,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-6,4.574603575624667,4.574603575624667,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-7,3.9623780249353837,3.9623780249353837,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-8,3.395878536114072,3.395878536114072,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-9,3.038432555733438,3.038432555733438,2021-12-04,Deep Learning LSTM,LTC,1 day ahead,2021-12-04
Close_t-1,7.008656875232003,7.008656875232003,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-2,6.850135281914784,6.850135281914784,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-3,6.349017460189668,6.349017460189668,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-0,5.852788141892684,5.852788141892684,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-4,5.713304383339011,5.713304383339011,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-5,4.851193671807627,4.851193671807627,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-6,4.537883727785105,4.537883727785105,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-7,3.820970974390539,3.820970974390539,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-8,3.3919395870565707,3.3919395870565707,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-9,3.1678054539284783,3.1678054539284783,2021-12-05,Deep Learning LSTM,LTC,1 day ahead,2021-12-05
Close_t-1,6.75497342680243,6.75497342680243,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-2,6.678135379957797,6.678135379957797,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-3,6.243062989682394,6.243062989682394,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-0,5.662400450596413,5.662400450596413,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-4,5.630310703499034,5.630310703499034,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-5,4.941194758493493,4.941194758493493,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-6,4.1651072948079815,4.1651072948079815,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-7,3.7609991361609527,3.7609991361609527,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-8,3.2580607089854046,3.2580607089854046,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-9,3.0035778409439557,3.0035778409439557,2021-12-06,Deep Learning LSTM,LTC,1 day ahead,2021-12-06
Close_t-1,7.021062517527672,7.021062517527672,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-2,6.7390304732434,6.7390304732434,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-3,6.269438755594948,6.269438755594948,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-0,5.5940623434852945,5.5940623434852945,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-4,5.45689199767016,5.45689199767016,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-5,4.824764424374244,4.824764424374244,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-6,4.230704743387037,4.230704743387037,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-7,3.8064105374718307,3.8064105374718307,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-8,3.323699656396815,3.323699656396815,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-9,3.121371151292451,3.121371151292451,2021-12-07,Deep Learning LSTM,LTC,1 day ahead,2021-12-07
Close_t-2,6.859945605306354,6.859945605306354,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-1,6.808246762032079,6.808246762032079,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-3,6.248526713013832,6.248526713013832,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-4,5.70166356220344,5.70166356220344,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-0,5.685722297499876,5.685722297499876,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-5,4.877957106949986,4.877957106949986,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-6,4.217335707342468,4.217335707342468,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-7,3.7793827652349434,3.7793827652349434,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-8,3.2005935088613584,3.2005935088613584,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-9,2.8381830550851443,2.8381830550851443,2021-12-08,Deep Learning LSTM,LTC,1 day ahead,2021-12-08
Close_t-1,7.076172704661596,7.076172704661596,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-2,6.647222655166813,6.647222655166813,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-3,6.230730228002449,6.230730228002449,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-0,5.647711822039514,5.647711822039514,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-4,5.417569684064744,5.417569684064744,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-5,4.971838024254624,4.971838024254624,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-6,4.289394874864498,4.289394874864498,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-7,3.7852580586261033,3.7852580586261033,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-8,3.145049170413342,3.145049170413342,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-9,2.761535116516204,2.761535116516204,2021-12-09,Deep Learning LSTM,LTC,1 day ahead,2021-12-09
Close_t-2,6.918444491767424,6.918444491767424,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-1,6.872185442372044,6.872185442372044,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-3,6.227582150214761,6.227582150214761,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-0,5.707382189128972,5.707382189128972,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-4,5.531700478039633,5.531700478039633,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-5,4.845378600555135,4.845378600555135,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-6,4.324145443209915,4.324145443209915,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-7,3.7895215504049804,3.7895215504049804,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-8,3.4777610062420656,3.4777610062420656,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-9,2.8816683115599906,2.8816683115599906,2021-12-10,Deep Learning LSTM,LTC,1 day ahead,2021-12-10
Close_t-2,6.711445351879419,6.711445351879419,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-1,6.655460245595251,6.655460245595251,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-3,6.230627052613487,6.230627052613487,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-0,5.632280414720969,5.632280414720969,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-4,5.622544351251017,5.622544351251017,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-5,4.967507503294502,4.967507503294502,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-6,4.471008469492661,4.471008469492661,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-7,3.7048388070302978,3.7048388070302978,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-8,3.3525586849898543,3.3525586849898543,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-9,2.9191237104121543,2.9191237104121543,2021-12-11,Deep Learning LSTM,LTC,1 day ahead,2021-12-11
Close_t-2,6.780298018132516,6.780298018132516,2021-12-12,Deep Learning LSTM,LTC,1 day ahead,2021-12-12
Close_t-1,6.623700308954744,6.623700308954744,2021-12-12,Deep Learning LSTM,LTC,1 day ahead,2021-12-12
Close_t-3,6.317583447184116,6.317583447184116,2021-12-12,Deep Learning LSTM,LTC,1 day ahead,2021-12-12
