Feature,LIME Weight,Predicted Close t+1,Date_dt,Model,Ticker,Scope,Date
Close_t-3,254.12082085412789,254.12082085412789,2022-03-05,Deep Learning LSTM,ETH,1 day ahead,2022-03-05
Close_t-4,233.89250175244788,233.89250175244788,2022-03-05,Deep Learning LSTM,ETH,1 day ahead,2022-03-05
Close_t-0,214.20936264171698,214.20936264171698,2022-03-05,Deep Learning LSTM,ETH,1 day ahead,2022-03-05
Close_t-5,210.70009269471595,210.70009269471595,2022-03-05,Deep Learning LSTM,ETH,1 day ahead,2022-03-05
Close_t-6,192.12602545895933,192.12602545895933,2022-03-05,Deep Learning LSTM,ETH,1 day ahead,2022-03-05
Close_t-7,170.90310899643816,170.90310899643816,2022-03-05,Deep Learning LSTM,ETH,1 day ahead,2022-03-05
Close_t-8,150.8546488310862,150.8546488310862,2022-03-05,Deep Learning LSTM,ETH,1 day ahead,2022-03-05
Close_t-9,140.05579102409456,140.05579102409456,2022-03-05,Deep Learning LSTM,ETH,1 day ahead,2022-03-05
Close_t-2,265.0913599396064,265.0913599396064,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-1,257.5008833953541,257.5008833953541,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-3,252.83895986653832,252.83895986653832,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-4,233.48122143853837,233.48122143853837,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-5,213.58811884866856,213.58811884866856,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-0,213.28222218760217,213.28222218760217,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-6,192.02982148677148,192.02982148677148,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-7,169.91092919215717,169.91092919215717,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-8,154.48928378709735,154.48928378709735,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-9,137.9182417363163,137.9182417363163,2022-03-06,Deep Learning LSTM,ETH,1 day ahead,2022-03-06
Close_t-2,264.619452376877,264.619452376877,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-1,256.8695852021257,256.8695852021257,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-3,254.41358182663697,254.41358182663697,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-4,233.18191927754924,233.18191927754924,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-0,208.65642863344488,208.65642863344488,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-5,206.66897850777198,206.66897850777198,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-6,189.8712659202303,189.8712659202303,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-7,172.99606010584793,172.99606010584793,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-8,148.9563910378605,148.9563910378605,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-9,138.61447665977636,138.61447665977636,2022-03-07,Deep Learning LSTM,ETH,1 day ahead,2022-03-07
Close_t-2,266.10878185843114,266.10878185843114,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-1,258.83498692125255,258.83498692125255,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-3,253.7263617994716,253.7263617994716,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-4,234.70742588173513,234.70742588173513,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-0,212.58192666436625,212.58192666436625,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-5,209.5033836727998,209.5033836727998,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-6,189.76661678548672,189.76661678548672,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-7,169.79437232397595,169.79437232397595,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-8,149.38532876871403,149.38532876871403,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-9,135.74779920477604,135.74779920477604,2022-03-08,Deep Learning LSTM,ETH,1 day ahead,2022-03-08
Close_t-2,262.4256705705658,262.4256705705658,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-1,258.2125378783424,258.2125378783424,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-3,252.38232917670828,252.38232917670828,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-4,232.93509410435425,232.93509410435425,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-5,211.73223897089966,211.73223897089966,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-0,210.21139380599803,210.21139380599803,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-6,187.71646989193562,187.71646989193562,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-7,170.85326984683064,170.85326984683064,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-8,153.38390784201104,153.38390784201104,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-9,140.19979599436545,140.19979599436545,2022-03-09,Deep Learning LSTM,ETH,1 day ahead,2022-03-09
Close_t-2,264.8913445903923,264.8913445903923,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-1,255.7260176777819,255.7260176777819,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-3,252.00376040087926,252.00376040087926,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-4,235.27817167359314,235.27817167359314,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-5,212.38372610294476,212.38372610294476,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-0,212.22323291114284,212.22323291114284,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-6,189.71296968948906,189.71296968948906,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-7,168.0380217815352,168.0380217815352,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-8,149.61087000740127,149.61087000740127,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-9,135.5655171244839,135.5655171244839,2022-03-10,Deep Learning LSTM,ETH,1 day ahead,2022-03-10
Close_t-2,262.51745374796616,262.51745374796616,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-1,254.5729957819453,254.5729957819453,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-3,253.15032091607384,253.15032091607384,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-4,235.89212074368322,235.89212074368322,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-5,211.86242680289757,211.86242680289757,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-0,211.4142419745717,211.4142419745717,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-6,190.88176968404355,190.88176968404355,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-7,167.1467072582252,167.1467072582252,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-8,152.2059333214352,152.2059333214352,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-9,137.2027141048726,137.2027141048726,2022-03-11,Deep Learning LSTM,ETH,1 day ahead,2022-03-11
Close_t-2,265.5249869310093,265.5249869310093,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-1,255.13173646641116,255.13173646641116,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-3,254.63354076467633,254.63354076467633,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-4,231.54676550877943,231.54676550877943,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-5,211.2076750851022,211.2076750851022,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-0,207.9943483096505,207.9943483096505,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-6,190.53229739041714,190.53229739041714,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-7,170.5872466204305,170.5872466204305,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-8,149.2638949742546,149.2638949742546,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-9,138.50982694497972,138.50982694497972,2022-03-12,Deep Learning LSTM,ETH,1 day ahead,2022-03-12
Close_t-2,265.7173855831377,265.7173855831377,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-1,255.5632920172899,255.5632920172899,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-3,252.84711162447397,252.84711162447397,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-4,235.37041059525745,235.37041059525745,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-0,211.03151204087715,211.03151204087715,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-5,210.86989556488396,210.86989556488396,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-6,189.89882667792648,189.89882667792648,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-7,169.59549185417623,169.59549185417623,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-8,152.61777872558804,152.61777872558804,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-9,137.356584714712,137.356584714712,2022-03-13,Deep Learning LSTM,ETH,1 day ahead,2022-03-13
Close_t-2,266.0573736991456,266.0573736991456,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-1,256.68381084194,256.68381084194,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-3,254.54877959108518,254.54877959108518,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-4,232.43861416287857,232.43861416287857,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-5,212.81069338967032,212.81069338967032,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-0,212.7913105580048,212.7913105580048,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-6,189.86158239210664,189.86158239210664,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-7,168.11279396480523,168.11279396480523,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-8,151.7685931711528,151.7685931711528,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-9,140.09390570989257,140.09390570989257,2022-03-14,Deep Learning LSTM,ETH,1 day ahead,2022-03-14
Close_t-2,266.6583200721268,266.6583200721268,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-3,255.56480197916477,255.56480197916477,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-1,255.49311884035615,255.49311884035615,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-4,234.43902880232076,234.43902880232076,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-0,215.09089773978113,215.09089773978113,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-5,211.4818841498783,211.4818841498783,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-6,190.11148069829122,190.11148069829122,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-7,169.94727629262883,169.94727629262883,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-8,152.4434928675444,152.4434928675444,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-9,138.49838710694664,138.49838710694664,2022-03-15,Deep Learning LSTM,ETH,1 day ahead,2022-03-15
Close_t-2,267.46952274064444,267.46952274064444,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-1,257.0859884473435,257.0859884473435,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-3,255.24599758413564,255.24599758413564,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-4,234.70187311322542,234.70187311322542,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-5,213.28598232376618,213.28598232376618,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-0,212.77559140897029,212.77559140897029,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-6,189.3270151542362,189.3270151542362,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-7,167.88745433531471,167.88745433531471,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-8,150.301558623481,150.301558623481,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-9,138.74776734184243,138.74776734184243,2022-03-16,Deep Learning LSTM,ETH,1 day ahead,2022-03-16
Close_t-2,263.23198509515845,263.23198509515845,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-1,259.3158564391772,259.3158564391772,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-3,257.37328805382555,257.37328805382555,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-4,231.37425452173835,231.37425452173835,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-0,211.026798814637,211.026798814637,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-5,210.94992464505881,210.94992464505881,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-6,190.69498669797113,190.69498669797113,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-7,170.59048112528993,170.59048112528993,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-8,151.62647900638504,151.62647900638504,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-9,136.71796138160835,136.71796138160835,2022-03-17,Deep Learning LSTM,ETH,1 day ahead,2022-03-17
Close_t-2,267.6325642854485,267.6325642854485,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-1,258.49810944880767,258.49810944880767,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-3,252.98826472076846,252.98826472076846,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-4,236.83777537230588,236.83777537230588,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-5,213.21306088726934,213.21306088726934,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-0,213.02062887476376,213.02062887476376,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-6,189.7859779337147,189.7859779337147,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-7,167.9314140914206,167.9314140914206,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-8,151.5049986726579,151.5049986726579,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-9,138.62250457043484,138.62250457043484,2022-03-18,Deep Learning LSTM,ETH,1 day ahead,2022-03-18
Close_t-2,266.46926768844827,266.46926768844827,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-1,256.98827369778763,256.98827369778763,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-3,254.5268926039677,254.5268926039677,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-4,232.1232164338315,232.1232164338315,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-0,215.10317823942668,215.10317823942668,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-5,213.4253890400045,213.4253890400045,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-6,187.605836383152,187.605836383152,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-7,166.78481584964763,166.78481584964763,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-8,153.41722642660585,153.41722642660585,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-9,138.6075133656059,138.6075133656059,2022-03-19,Deep Learning LSTM,ETH,1 day ahead,2022-03-19
Close_t-2,264.7546569153963,264.7546569153963,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-1,257.30349125427495,257.30349125427495,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-3,253.57602029496678,253.57602029496678,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-4,233.68865423746567,233.68865423746567,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-0,212.16069705014405,212.16069705014405,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-5,210.1293513148431,210.1293513148431,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-6,188.03718151194153,188.03718151194153,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-7,168.80499697238264,168.80499697238264,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-8,150.46822800807695,150.46822800807695,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-9,139.52977122334346,139.52977122334346,2022-03-20,Deep Learning LSTM,ETH,1 day ahead,2022-03-20
Close_t-2,261.20884193941487,261.20884193941487,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-3,255.58629003390905,255.58629003390905,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-1,255.39241315947564,255.39241315947564,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-4,235.08308152118443,235.08308152118443,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-5,213.22577999749382,213.22577999749382,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-0,211.8653654950374,211.8653654950374,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-6,189.4899519352277,189.4899519352277,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-7,168.00216054272832,168.00216054272832,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-8,149.6029894245741,149.6029894245741,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-9,140.13776284757878,140.13776284757878,2022-03-21,Deep Learning LSTM,ETH,1 day ahead,2022-03-21
Close_t-2,265.1125422985597,265.1125422985597,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-1,257.0739519330111,257.0739519330111,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-3,253.31517666385676,253.31517666385676,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-4,232.1689357565993,232.1689357565993,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-0,212.10768197173522,212.10768197173522,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-5,210.9984982547309,210.9984982547309,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-6,189.1431056231142,189.1431056231142,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-7,172.19515678505192,172.19515678505192,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-8,152.24718014777733,152.24718014777733,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-9,137.28392678385046,137.28392678385046,2022-03-22,Deep Learning LSTM,ETH,1 day ahead,2022-03-22
Close_t-2,266.25362524195816,266.25362524195816,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-1,255.25779211022737,255.25779211022737,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-3,254.79970952300752,254.79970952300752,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-4,235.3794463237056,235.3794463237056,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-0,210.54736744261814,210.54736744261814,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-5,210.41431336391997,210.41431336391997,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-6,192.38763764645026,192.38763764645026,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-7,173.05558018357124,173.05558018357124,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-8,149.36296751016528,149.36296751016528,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-9,138.7532625934951,138.7532625934951,2022-03-23,Deep Learning LSTM,ETH,1 day ahead,2022-03-23
Close_t-2,262.9926506916399,262.9926506916399,2022-03-24,Deep Learning LSTM,ETH,1 day ahead,2022-03-24
Close_t-1,257.2350333567221,257.2350333567221,2022-03-24,Deep Learning LSTM,ETH,1 day ahead,2022-03-24
Close_t-3,253.6501937016836,253.6501937016836,2022-03-24,Deep Learning LSTM,ETH,1 day ahead,2022-03-24
Close_t-4,233.58451060443383,233.58451060443383,2022-03-24,Deep Learning LSTM,ETH,1 day ahead,2022-03-24
Close_t-5,213.28367759113223,213.28367759113223,2022-03-24,Deep Learning LSTM,ETH,1 day ahead,2022-03-24
Close_t-0,211.33145456041586,211.33145456041586,2022-03-24,Deep Learning LSTM,ETH,1 day ahead,2022-03-24
